.id	name	NAME	PRECURSORMZ	charge	PRECURSORTYPE	FORMULA	Ontology	INCHIKEY	SMILES	CCS	IONMODE	INSTRUMENT	Comment	Num Peaks
gnps7440	Pesticide4_Metaflumizone_C24H16F6N4O2_(2E)-2-{2-(4-Cyanophenyl)-1-[3-(trifluoromethyl)phenyl]ethylidene}-N-[4-(trifluoromethoxy)phenyl]hydrazinecarboxamide	Pesticide4_Metaflumizone_C24H16F6N4O2_(2E)-2-{2-(4-Cyanophenyl)-1-[3-(trifluoromethyl)phenyl]ethylidene}-N-[4-(trifluoromethoxy)phenyl]hydrazinecarboxamide	507.12502120117	+1	[M+H]+	C24H16F6N4O2	Stilbenes	MIFOMMKAVSCNKQ-UHFFFAOYSA-N	OC(NC1=CC=C(OC(F)(F)F)C=C1)=NN=C(CC1=CC=C(C=C1)C#N)C1=CC(=CC=C1)C(F)(F)F	212.4271229	Positive	Maxis HD qTOF	DB#=CCMSLIB00001058995; origin=GNPS	46
gnps7441	NCGC00385977-01_C16H24O5_4-Hydroxy-5-methoxy-4-[2-methyl-3-(3-methyl-2-buten-1-yl)-2-oxiranyl]-1-oxaspiro[2.5]octan-6-one	NCGC00385977-01_C16H24O5_4-Hydroxy-5-methoxy-4-[2-methyl-3-(3-methyl-2-buten-1-yl)-2-oxiranyl]-1-oxaspiro[2.5]octan-6-one	279.15908564517	+1	[M-H2O+H]+	C16H24O5	Tertiary alcohols	NESRXFGQJARQNM-UHFFFAOYNA-N	COC1C(=O)CCC2(CO2)C1(O)C1(C)OC1CC=C(C)C	-1	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000852075; origin=GNPS	95
gnps7442	NCGC00169730-03_C21H24O6_5H,7H-Dibenzo[b,g][1,5]dioxocin-5-one, 11-hydroxy-3-(1-hydroxy-3-methylbutyl)-4-methoxy-9-methyl-	NCGC00169730-03_C21H24O6_5H,7H-Dibenzo[b,g][1,5]dioxocin-5-one, 11-hydroxy-3-(1-hydroxy-3-methylbutyl)-4-methoxy-9-methyl-	355.15400026517	+1	[M-H2O+H]+	C21H24O6	Diarylethers	UOWGLBYIKHMCIS-UHFFFAOYNA-N	COC1=C(C=CC2=C1C(=O)OCC1=C(O2)C(O)=CC(C)=C1)C(O)CC(C)C	-1	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000853849; origin=GNPS	75
gnps7443	NCGC00381208-01_C20H24O6_(3aR,4S,6E,9Z,11aS)-4-Hydroxy-6,10-dimethyl-3-methylene-2,8-dioxo-2,3,3a,4,5,8,11,11a-octahydrocyclodeca[b]furan-11-yl (2Z)-2-methyl-2-butenoate	NCGC00381208-01_C20H24O6_(3aR,4S,6E,9Z,11aS)-4-Hydroxy-6,10-dimethyl-3-methylene-2,8-dioxo-2,3,3a,4,5,8,11,11a-octahydrocyclodeca[b]furan-11-yl (2Z)-2-methyl-2-butenoate	378.1911140431	+1	[M+NH4]+	C20H24O6	NA	SCJIZBIZKYTHRQ-UHFFFAOYNA-N	CC=C(C)C(=O)OC1C2OC(=O)C(=C)C2C(O)CC(C)=CC(=O)C=C1C	-1	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000849547; origin=GNPS	149
gnps7444	Pesticide4_Pyriproxyfen_C20H19NO3_Pyridine, 2-[1-methyl-2-(4-phenoxyphenoxy)ethoxy]-	Pesticide4_Pyriproxyfen_C20H19NO3_Pyridine, 2-[1-methyl-2-(4-phenoxyphenoxy)ethoxy]-	322.14376992817	+1	[M+H]+	C20H19NO3	Diphenylethers	NHDHVHZZCFYRSB-UHFFFAOYNA-N	CC(COC1=CC=C(OC2=CC=CC=C2)C=C1)OC1=CC=CC=N1	180.0425469	Positive	Q-Exactive Plus Orbitrap Res 70k	DB#=CCMSLIB00001058612; origin=GNPS	11
gnps7445	NCGC00347737-02_C41H66O13_Olean-12-en-28-oic acid, 3-[(2-O-beta-D-glucopyranosyl-alpha-L-arabinopyranosyl)oxy]-23-hydroxy-, (5xi,9xi)-	NCGC00347737-02_C41H66O13_Olean-12-en-28-oic acid, 3-[(2-O-beta-D-glucopyranosyl-alpha-L-arabinopyranosyl)oxy]-23-hydroxy-, (5xi,9xi)-	789.439562886	+1	[M+Na]+	C41H66O13	Triterpenoids	RROGHRHLBLVQSG-UHFFFAOYNA-N	CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC34C)C2C1)C(O)=O	269.3615647	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000851527; origin=GNPS	6
gnps7446	NCGC00381271-01_C18H24O4_7-Butyl-6,8-dihydroxy-3-[(3E)-3-penten-1-yl]-3,4-dihydro-1H-isochromen-1-one	NCGC00381271-01_C18H24O4_7-Butyl-6,8-dihydroxy-3-[(3E)-3-penten-1-yl]-3,4-dihydro-1H-isochromen-1-one	305.17473570517	+1	[M+H]+	C18H24O4	Hydroxybenzoic acid derivatives	RNIKQZXKWIZFHL-UHFFFAOYNA-N	CCCCC1=C(O)C=C2CC(CCC=CC)OC(=O)C2=C1O	179.4432217	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000849814; origin=GNPS	182
gnps7447	NCGC00168975-03_C16H22O10_1H,3H-Pyrano[3,4-c]pyran-1-one, 5-ethenyl-6-(beta-D-glucopyranosyloxy)-4,4a,5,6-tetrahydro-4a-hydroxy-, (4aR,5R,6S)-	NCGC00168975-03_C16H22O10_1H,3H-Pyrano[3,4-c]pyran-1-one, 5-ethenyl-6-(beta-D-glucopyranosyloxy)-4,4a,5,6-tetrahydro-4a-hydroxy-, (4aR,5R,6S)-	375.12857336017	+1	[M+H]+	C16H22O10	O-glycosyl compounds	HEYZWPRKKUGDCR-UHFFFAOYNA-N	OCC1OC(OC2OC=C3C(=O)OCCC3(O)C2C=C)C(O)C(O)C1O	185.8429382	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000855837; origin=GNPS	29
gnps7448	NCGC00384837-01_C19H32O2_14-(Hydroxymethyl)-5,9-dimethyltetracyclo[11.2.1.0~1,10~.0~4,9~]hexadecan-5-ol	NCGC00384837-01_C19H32O2_14-(Hydroxymethyl)-5,9-dimethyltetracyclo[11.2.1.0~1,10~.0~4,9~]hexadecan-5-ol	275.23694204217	+1	[M-H2O+H]+	C19H32O2	Kaurane diterpenoids	LZAZGDZVFQSCFO-UHFFFAOYNA-N	CC1(O)CCCC2(C)C3CCC4CC3(CC4CO)CCC12	-1	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000854230; origin=GNPS	79
gnps7449	Pesticide5_Thiofanox_C9H18N2O2S_Benelux	Pesticide5_Thiofanox_C9H18N2O2S_Benelux	241.098119703	+1	[M+Na]+	C9H18N2O2S	Carboximidic acids and derivatives	FZSVSABTBYGOQH-UHFFFAOYSA-N	CSCC(=NOC(O)=NC)C(C)(C)C	151.1205113	Positive	Q-Exactive Plus Orbitrap Res 70k	DB#=CCMSLIB00001058757; origin=GNPS	4
gnps745	NCGC00160209-01!2-(2-Hydroxy-phenyl)-3H-quinazolin-4-one	NCGC00160209-01!2-(2-Hydroxy-phenyl)-3H-quinazolin-4-one	239.08150402217	+1	[M+H]+	C14H10N2O2	Quinazolines	OVVWPYNVWLHEGE-UHFFFAOYSA-N	OC1=C(C=CC=C1)C1=NC2=C(C=CC=C2)C(=O)N1	162.3852265	Positive	qTOF	DB#=CCMSLIB00000078716; origin=GNPS	38
gnps7450	Losartan	Losartan	437.14872805217	+1	[M+H]+	C22H21ClN6O2	Biphenyls and derivatives	ZEUXAIYYDDCIRX-UHFFFAOYSA-N	CCCCC1=NC(Cl)=C(N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1)C(O)=O	203.3870298	Positive	Orbitrap	DB#=CCMSLIB00003061261; origin=GNPS	19
gnps7451	NCGC00384820-01_C29H36O10_2-Propenoic acid, 3-[5-(acetyloxy)-9-(3-furanyl)dodecahydro-4-hydroxy-3,3,5a,9a-tetramethyl-7-oxofuro[3',4':5,6]naphth[2,1-c]oxireno[d]pyran-11b(1H)-yl]-, methyl ester, (2E)-	NCGC00384820-01_C29H36O10_2-Propenoic acid, 3-[5-(acetyloxy)-9-(3-furanyl)dodecahydro-4-hydroxy-3,3,5a,9a-tetramethyl-7-oxofuro[3',4':5,6]naphth[2,1-c]oxireno[d]pyran-11b(1H)-yl]-, methyl ester, (2E)-	567.22006806	+1	[M+Na]+	C29H36O10	Steroid lactones	XWOZTQQJYJMHSX-UHFFFAOYNA-N	COC(=O)C=CC12COC(C)(C)C1C(O)C(OC(C)=O)C1(C)C2CCC2(C)C(OC(=O)C3OC123)C1=COC=C1	240.5628534	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000849951; origin=GNPS	78
gnps7452	NCGC00168805-03_C20H28O3_(1R,2R,4aR,8aS)-1-[2-(3-Furyl)ethyl]-2,4a,5-trimethyl-1,2,3,4,4a,7,8,8a-octahydro-1-naphthalenecarboxylic acid	NCGC00168805-03_C20H28O3_(1R,2R,4aR,8aS)-1-[2-(3-Furyl)ethyl]-2,4a,5-trimethyl-1,2,3,4,4a,7,8,8a-octahydro-1-naphthalenecarboxylic acid	317.21112121417	+1	[M+H]+	C20H28O3	Colensane and clerodane diterpenoids	TUMLDZXQVLUMQL-UHFFFAOYNA-N	CC1CCC2(C)C(CCC=C2C)C1(CCC1=COC=C1)C(O)=O	178.9256583	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000854660; origin=GNPS	80
gnps7453	NCGC00380842-01_C42H54O25_3-{5-(3,4-Dihydroxy-4-methyl-5-oxotetrahydro-2-furanyl)-2-[(6-O-{3-[5-(3,4-dihydroxy-4-methyl-5-oxotetrahydro-2-furanyl)-2-(beta-D-glucopyranosyloxy)-4-methoxyphenyl]propanoyl}-beta-D-glucopyranosyl)oxy]-4-methoxyphenyl}propanoic acid	NCGC00380842-01_C42H54O25_3-{5-(3,4-Dihydroxy-4-methyl-5-oxotetrahydro-2-furanyl)-2-[(6-O-{3-[5-(3,4-dihydroxy-4-methyl-5-oxotetrahydro-2-furanyl)-2-(beta-D-glucopyranosyloxy)-4-methoxyphenyl]propanoyl}-beta-D-glucopyranosyl)oxy]-4-methoxyphenyl}propanoic acid	959.30269369117	+1	[M+H]+	C42H54O25	NA	HPDJFHJDZYIBCP-UHFFFAOYNA-N	COC1=C(C=C(CCC(O)=O)C(OC2OC(COC(=O)CCC3=CC(C4OC(=O)C(C)(O)C4O)=C(OC)C=C3OC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)=C1)C1OC(=O)C(C)(O)C1O	-1	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000851198; origin=GNPS	92
gnps7454	NCGC00167959-05_C20H19NO5_[1,3]Benzodioxolo[5,6-c]-1,3-dioxolo[4,5-i]phenanthridin-6-ol, 5b,6,7,12b,13,14-hexahydro-13-methyl-, (5bR,6S,12bS)-	NCGC00167959-05_C20H19NO5_[1,3]Benzodioxolo[5,6-c]-1,3-dioxolo[4,5-i]phenanthridin-6-ol, 5b,6,7,12b,13,14-hexahydro-13-methyl-, (5bR,6S,12bS)-	354.13359916817	+1	[M+H]+	C20H19NO5	Hexahydrobenzophenanthridine alkaloids	GHKISGDRQRSCII-UHFFFAOYNA-N	CN1CC2=C(C=CC3=C2OCO3)C2C(O)CC3=CC4=C(OCO4)C=C3C12	184.3325584	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000855972; origin=GNPS	37
gnps7455	Pesticide9_Aminocarb_C11H16N2O2_4-(Dimethylamino)-3-methylphenyl methylcarbamate	Pesticide9_Aminocarb_C11H16N2O2_4-(Dimethylamino)-3-methylphenyl methylcarbamate	209.12845421517	+1	[M+H]+	C11H16N2O2	Phenoxy compounds	IMIDOCRTMDIQIJ-UHFFFAOYSA-N	CN=C(O)OC1=CC=C(N(C)C)C(C)=C1	146.9499722	Positive	Q-Exactive Plus Orbitrap Res 14k	DB#=CCMSLIB00001058307; origin=GNPS	4
gnps7456	NCGC00385287-01_C26H40O10_2(3H)-Furanone, 3-[2-[(1R,4aS,5R,6R,8aS)-5-[(beta-D-glucopyranosyloxy)methyl]decahydro-6-hydroxy-5,8a-dimethyl-2-methylene-1-naphthalenyl]ethylidene]dihydro-4-hydroxy-, (3E,4S)-	NCGC00385287-01_C26H40O10_2(3H)-Furanone, 3-[2-[(1R,4aS,5R,6R,8aS)-5-[(beta-D-glucopyranosyloxy)methyl]decahydro-6-hydroxy-5,8a-dimethyl-2-methylene-1-naphthalenyl]ethylidene]dihydro-4-hydroxy-, (3E,4S)-	535.251368189	+1	[M+Na]+	C26H40O10	O-glycosyl compounds	VUEPOIYXKZTLMD-UHFFFAOYNA-N	CC1(COC2OC(CO)C(O)C(O)C2O)C(O)CCC2(C)C(CC=C3C(O)COC3=O)C(=C)CCC12	228.7351003	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000851462; origin=GNPS	6
gnps7457	NCGC00385000-01_C15H18O8_beta-D-Glucopyranose, 1-O-[(2E)-3-(2-hydroxyphenyl)-1-oxo-2-propen-1-yl]-	NCGC00385000-01_C15H18O8_beta-D-Glucopyranose, 1-O-[(2E)-3-(2-hydroxyphenyl)-1-oxo-2-propen-1-yl]-	309.09687931217	+1	[M-H2O+H]+	C15H18O8	Hydroxycinnamic acid glycosides	KDNJTHIKZATBIB-UHFFFAOYNA-N	OCC1OC(OC(=O)C=CC2=CC=CC=C2O)C(O)C(O)C1O	-1	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000850623; origin=GNPS	11
gnps7458	NCGC00381292-01_C42H66O19_Cardanolide, 18,20-epoxy-3-[[O-hexopyranosyl-(1->4)-O-hexopyranosyl-(1->4)-6-deoxy-3-O-methyl-alpha-L-mannopyranosyl]oxy]-14-hydroxy-, (3beta,8xi,9xi,14xi,17xi,20xi)-	NCGC00381292-01_C42H66O19_Cardanolide, 18,20-epoxy-3-[[O-hexopyranosyl-(1->4)-O-hexopyranosyl-(1->4)-6-deoxy-3-O-methyl-alpha-L-mannopyranosyl]oxy]-14-hydroxy-, (3beta,8xi,9xi,14xi,17xi,20xi)-	875.42710635717	+1	[M+H]+	C42H66O19	NA	ZHNZMTIAIBWJJB-UHFFFAOYNA-N	COC1C(O)C(OC2CCC3(C)C(CCC4C3CCC35COC6(COC(=O)C6)C3CCC45O)C2)OC(C)C1OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O	-1	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000851931; origin=GNPS	163
gnps7459	NCGC00381032-01_C21H32O3_(3R,4R,5R)-3-[(11E)-11,15-Hexadecadien-9-yn-1-yl]-4-hydroxy-5-methyldihydro-2(3H)-furanone	NCGC00381032-01_C21H32O3_(3R,4R,5R)-3-[(11E)-11,15-Hexadecadien-9-yn-1-yl]-4-hydroxy-5-methyldihydro-2(3H)-furanone	333.24242134217	+1	[M+H]+	C21H32O3	NA	XVTXMBZTDMASHY-UHFFFAOYNA-N	CC1OC(=O)C(CCCCCCCCC#CC=CCCC=C)C1O	-1	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000855071; origin=GNPS	83
gnps746	NCGC00160281-01!9,10-Dimethoxy-6aH-benzo[4,5][1,3]oxazino[2,3-a]isoindole-5,11-dione	NCGC00160281-01!9,10-Dimethoxy-6aH-benzo[4,5][1,3]oxazino[2,3-a]isoindole-5,11-dione	312.08664897517	+1	[M+H]+	C17H13NO5	Isoindolones	RROCIQVJGOEFSU-UHFFFAOYNA-N	COC1=CC=C2C3OC(=O)C4=C(C=CC=C4)N3C(=O)C2=C1OC	-1	Positive	qTOF	DB#=CCMSLIB00000078717; origin=GNPS	215
gnps7460	NCGC00384682-01_C48H78O18_1-O-[(3beta)-3-{[3-O-(beta-D-Galactopyranosyl)-beta-D-glucopyranosyl]oxy}-28-oxoolean-12-en-28-yl]-beta-D-glucopyranose	NCGC00384682-01_C48H78O18_1-O-[(3beta)-3-{[3-O-(beta-D-Galactopyranosyl)-beta-D-glucopyranosyl]oxy}-28-oxoolean-12-en-28-yl]-beta-D-glucopyranose	943.52609212417	+1	[M+H]+	C48H78O18	Triterpene saponins	MHCDFIFLMYBWIV-UHFFFAOYNA-N	CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(C)C5CCC34C)C2C1)C(=O)OC1OC(CO)C(O)C(O)C1O	304.4883824	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000850789; origin=GNPS	72
gnps7461	NCGC00380324-01_C23H29ClO5_Benzaldehyde, 3-chloro-4,6-dihydroxy-2-methyl-5-[(2E,6E)-3-methyl-7-[(2S)-tetrahydro-5,5-dimethyl-4-oxo-2-furanyl]-2,6-octadien-1-yl]-	NCGC00380324-01_C23H29ClO5_Benzaldehyde, 3-chloro-4,6-dihydroxy-2-methyl-5-[(2E,6E)-3-methyl-7-[(2S)-tetrahydro-5,5-dimethyl-4-oxo-2-furanyl]-2,6-octadien-1-yl]-	403.16706347217	+1	[M-H2O+H]+	C23H29ClO5	Terpene glycosides	VGYPZLGWVQQOST-UHFFFAOYNA-N	CC(CCC=C(C)C1CC(=O)C(C)(C)O1)=CCC1=C(O)C(Cl)=C(C)C(C=O)=C1O	-1	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000850859; origin=GNPS	24
gnps7462	NCGC00380867-01_C27H46O9_9,12,15-Octadecatrienoic acid, 3-(hexopyranosyloxy)-2-hydroxypropyl ester, (9Z,12Z,15Z)-	NCGC00380867-01_C27H46O9_9,12,15-Octadecatrienoic acid, 3-(hexopyranosyloxy)-2-hydroxypropyl ester, (9Z,12Z,15Z)-	532.3480086111	+1	[M+NH4]+	C27H46O9	Glycosylmonoacylglycerols	HUSISCNTLUEZCN-UHFFFAOYNA-N	CCC=CCC=CCC=CCCCCCCCC(=O)OCC(O)COC1OC(CO)C(O)C(O)C1O	-1	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000852864; origin=GNPS	100
gnps7463	NCGC00385243-01_C12H18O4_{(1R,2R)-2-[(2Z)-5-Hydroxy-2-penten-1-yl]-3-oxocyclopentyl}acetic acid	NCGC00385243-01_C12H18O4_{(1R,2R)-2-[(2Z)-5-Hydroxy-2-penten-1-yl]-3-oxocyclopentyl}acetic acid	227.12778551217	+1	[M+H]+	C12H18O4	Jasmonic acids	RZGFUGXQKMEMOO-UHFFFAOYNA-N	OCCC=CCC1C(CC(O)=O)CCC1=O	151.8856997	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000856124; origin=GNPS	86
gnps7464	NCGC00381417-01_C39H53N7O9_Pyrrolo[2,1-o][1,4,7,10,13,16,19]benzoheptaazacyclodocosine-6,9,12,15,18,23,26(5H)-heptone, 7,8,10,11,13,14,16,17,18a,19,20,21,24,25-tetradecahydro-13-(1-hydroxyethyl)-7-[(4-hydroxyphenyl)methyl]-10-methyl-24-(1-methylethyl)-16-(1-methylpropyl)-	NCGC00381417-01_C39H53N7O9_Pyrrolo[2,1-o][1,4,7,10,13,16,19]benzoheptaazacyclodocosine-6,9,12,15,18,23,26(5H)-heptone, 7,8,10,11,13,14,16,17,18a,19,20,21,24,25-tetradecahydro-13-(1-hydroxyethyl)-7-[(4-hydroxyphenyl)methyl]-10-methyl-24-(1-methylethyl)-16-(1-methylpropyl)-	786.379697016	+1	[M+Na]+	C39H53N7O9	NA	DRWAFTJWJQAXRC-UHFFFAOYNA-N	CCC(C)C1N=C(O)C2CCCN2C(=O)C(N=C(O)C2=CC=CC=C2N=C(O)C(CC2=CC=C(O)C=C2)N=C(O)C(C)N=C(O)C(N=C1O)C(C)O)C(C)C	-1	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000854119; origin=GNPS	11
gnps7465	NCGC00385182-01_C21H24N2O2_Ibogamine-18-carboxylic acid, 3,4-didehydro-, methyl ester, (5beta,18beta)-	NCGC00385182-01_C21H24N2O2_Ibogamine-18-carboxylic acid, 3,4-didehydro-, methyl ester, (5beta,18beta)-	337.19105447317	+1	[M+H]+	C21H24N2O2	Ibogan-type alkaloids	CMKFQVZJOWHHDV-UHFFFAOYNA-N	[H]C12CN3CCC4=C(NC5=CC=CC=C45)C(C1)(C(=O)OC)C3([H])C(CC)=C2	181.9123808	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000853326; origin=GNPS	21
gnps7466	NCGC00169928-02_C25H24O13_(6aR,12aR)-6a,12a-Dihydro-6H-[1,3]dioxolo[5,6][1]benzofuro[3,2-c]chromen-3-yl 6-O-(carboxyacetyl)-beta-D-glucopyranoside	NCGC00169928-02_C25H24O13_(6aR,12aR)-6a,12a-Dihydro-6H-[1,3]dioxolo[5,6][1]benzofuro[3,2-c]chromen-3-yl 6-O-(carboxyacetyl)-beta-D-glucopyranoside	550.1555163831	+1	[M+NH4]+	C25H24O13	Pterocarpans	ZHXRWFOBROFZAC-UHFFFAOYNA-N	OC1C(COC(=O)CC(O)=O)OC(OC2=CC3=C(C=C2)C2OC4=CC5=C(OCO5)C=C4C2CO3)C(O)C1O	217.9754519	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000855358; origin=GNPS	25
gnps7467	Pesticide4_Moxidectin_C37H53NO8_(1'R,2R,4Z,4'S,5S,6S,8'R,10'E,13'R,14'E,16'E,20'R,21'R,24'S)-21',24'-Dihydroxy-4-(methoxyimino)-5,11',13',22'-tetramethyl-6-[(2E)-4-methyl-2-penten-2-yl]-3,4,5,6-tetrahydro-2'H-spiro[pyran-2,6'-[3,7,19]trioxatetracyclo[15.6.1.1~4,8~.0~20,24~]pentacosa[10,14,16,22]tetraen]-2'-one	Pesticide4_Moxidectin_C37H53NO8_(1'R,2R,4Z,4'S,5S,6S,8'R,10'E,13'R,14'E,16'E,20'R,21'R,24'S)-21',24'-Dihydroxy-4-(methoxyimino)-5,11',13',22'-tetramethyl-6-[(2E)-4-methyl-2-penten-2-yl]-3,4,5,6-tetrahydro-2'H-spiro[pyran-2,6'-[3,7,19]trioxatetracyclo[15.6.1.1~4,8~.0~20,24~]pentacosa[10,14,16,22]tetraen]-2'-one	640.38439412317	+1	[M+H]+	C37H53NO8	Milbemycins	YZBLFMPOMVTDJY-UHFFFAOYNA-N	[H]C12CC([H])(CC=C(C)CC(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)OC1(CC(=NOC)C(C)C(O1)C(C)=CC(C)C)C2	257.8814043	Positive	Q-Exactive Plus Orbitrap Res 14k	DB#=CCMSLIB00001058887; origin=GNPS	146
gnps7468	NCGC00380265-01_C19H26O12_Cyclopenta[c]pyran-4-carboxylic acid, 7-[(acetyloxy)methyl]-1-(beta-D-glucopyranosyloxy)-1,4a,5,7a-tetrahydro-5-hydroxy-, methyl ester, (1S,4aS,5S,7aS)-	NCGC00380265-01_C19H26O12_Cyclopenta[c]pyran-4-carboxylic acid, 7-[(acetyloxy)methyl]-1-(beta-D-glucopyranosyloxy)-1,4a,5,7a-tetrahydro-5-hydroxy-, methyl ester, (1S,4aS,5S,7aS)-	469.131646978	+1	[M+Na]+	C19H26O12	Iridoid O-glycosides	YSOBQIMODQOGKQ-UHFFFAOYNA-N	COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C1C(O)C=C2COC(C)=O	215.365631	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000852537; origin=GNPS	5
gnps7469	NCGC00385848-01_C19H24N2O_(3alpha,14alpha,16alpha)-14,15-Dihydroeburnamenin-14-ol	NCGC00385848-01_C19H24N2O_(3alpha,14alpha,16alpha)-14,15-Dihydroeburnamenin-14-ol	279.18557517317	+1	[M-H2O+H]+	C19H24N2O	Eburnan-type alkaloids	HONLKDDLTAZVQV-UHFFFAOYNA-N	CCC12CCCN3CCC4=C(C13)N(C(O)C2)C1=CC=CC=C41	-1	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000852022; origin=GNPS	29
gnps747	NCGC00160329-01!4-Hydroxy-3-(4-methoxy-6-methyl-5,6,7,8-tetrahydro-[1,3]dioxolo[4,5-g]isoquinolin-5-yl)-chromen-2-one	NCGC00160329-01!4-Hydroxy-3-(4-methoxy-6-methyl-5,6,7,8-tetrahydro-[1,3]dioxolo[4,5-g]isoquinolin-5-yl)-chromen-2-one	382.12851378817	+1	[M+H]+	C21H19NO6	4-hydroxycoumarins	VJLLAJFALOGHNM-UHFFFAOYNA-N	COC1=C2C(N(C)CCC2=CC2=C1OCO2)C1=C(O)C2=CC=CC=C2OC1=O	-1	Positive	qTOF	DB#=CCMSLIB00000078718; origin=GNPS	132
gnps7470	Pesticide6_Tebuconazole_C16H22ClN3O_1-(4-Chlorophenyl)-4,4-dimethyl-3-(1H-1,2,4-triazol-1-ylmethyl)-3-pentanol	Pesticide6_Tebuconazole_C16H22ClN3O_1-(4-Chlorophenyl)-4,4-dimethyl-3-(1H-1,2,4-triazol-1-ylmethyl)-3-pentanol	308.15241645217	+1	[M+H]+	C16H22ClN3O	Phenylbutylamines	PXMNMQRDXWABCY-UHFFFAOYNA-N	CC(C)(C)C(O)(CCC1=CC=C(Cl)C=C1)CN1C=NC=N1	171.4735699	Positive	Q-Exactive Plus Orbitrap Res 70k	DB#=CCMSLIB00001058868; origin=GNPS	4
gnps7471	NCGC00380774-01_C22H27ClO7_	NCGC00380774-01_C22H27ClO7_	461.133751601	+1	[M+Na]+	C22H27ClO7	NA	QBTPSJBCRQLPLW-UHFFFAOYNA-N	CCC(C)C=C(C)C=CC1=CC2=C(Cl)C(=O)C(C)(OC(C)=O)C(=O)C2(O)C(OC)O1	-1	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000849394; origin=GNPS	9
gnps7472	NCGC00168985-02_C53H86O22_1-O-[(3beta,5xi,9xi)-3-{[6-Deoxy-alpha-L-mannopyranosyl-(1->4)-[beta-D-glucopyranosyl-(1->3)]-beta-D-xylopyranosyl]oxy}-23-hydroxy-28-oxoolean-12-en-28-yl]-beta-D-glucopyranose	NCGC00168985-02_C53H86O22_1-O-[(3beta,5xi,9xi)-3-{[6-Deoxy-alpha-L-mannopyranosyl-(1->4)-[beta-D-glucopyranosyl-(1->3)]-beta-D-xylopyranosyl]oxy}-23-hydroxy-28-oxoolean-12-en-28-yl]-beta-D-glucopyranose	1075.56835086117	+1	[M+H]+	C53H86O22	NA	ATUHGDXZHWBGHX-UHFFFAOYNA-N	CC1OC(OC2COC(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(CCC54C)C(=O)OC4OC(CO)C(O)C(O)C4O)C3(C)CO)C(O)C2OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O	-1	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000852188; origin=GNPS	191
gnps7473	NCGC00384567-01_C10H12N2O3_N-(2-Aminobenzoyl)alanine	NCGC00384567-01_C10H12N2O3_N-(2-Aminobenzoyl)alanine	209.09206870617	+1	[M+H]+	C10H12N2O3	NA	URJSQVJWZNGFOL-UHFFFAOYNA-N	CC(N=C(O)C1=CC=CC=C1N)C(O)=O	-1	Positive	Maxis II HD Q-TOF Bruker	DB#=CCMSLIB00000852921; origin=GNPS	22
